year,horizon_min,model,tau,n,wins,base_wins_selected,coverage,win_rate,selected_baseline_win_rate,full_n,full_model_wins,full_base_wins,full_model_win_rate,full_baseline_win_rate,selection_gain_vs_full_baseline,selected_directional_edge,n_long,long_wins,long_win_rate,n_short,short_wins,short_win_rate,mean_p_up,mean_confidence
2017,3,Market-state,0.1,20,7,14,0.00250093785169439,0.35,0.7,7997,4179,3966,0.522570964111542,0.495935975990997,-0.145935975990997,-0.35,17,5,0.294117647058824,3,2,0.666666666666667,0.584785569159213,0.118675004416007
2017,3,Market-state,0.15,1,0,1,0.000125046892584719,0,1,7997,4179,3966,0.522570964111542,0.495935975990997,-0.495935975990997,-1,1,0,0,0,0,,0.708556940963733,0.208556940963733
2017,3,Full,0,7997,4172,3966,1,0.521695635863449,0.495935975990997,7997,4172,3966,0.521695635863449,0.495935975990997,0.0257596598724522,0.0257596598724522,4028,2117,0.525571002979146,3969,2055,0.517762660619804,0.501548710271985,0.0174235059849332
2017,3,Full,0.025,1719,926,853,0.214955608353132,0.538685282140779,0.496218731820826,7997,4172,3966,0.521695635863449,0.495935975990997,0.0427493061497828,0.0424665503199534,945,509,0.538624338624339,774,417,0.538759689922481,0.50743747477556,0.0434297383566597
2017,3,Full,0.05,393,201,199,0.0491434287857947,0.511450381679389,0.506361323155216,7997,4172,3966,0.521695635863449,0.495935975990997,0.0155144056883926,0.00508905852417296,254,128,0.503937007874016,139,73,0.525179856115108,0.526689718214409,0.0750877572587043
2017,3,Full,0.075,118,53,63,0.0147555333249969,0.449152542372881,0.533898305084746,7997,4172,3966,0.521695635863449,0.495935975990997,-0.0467834336181153,-0.0847457627118644,92,41,0.445652173913043,26,12,0.461538461538462,0.562890805594484,0.112137684134801
2017,3,Full,0.1,53,22,34,0.00662748530699012,0.415094339622642,0.641509433962264,7997,4172,3966,0.521695635863449,0.495935975990997,-0.0808416363683551,-0.226415094339623,40,14,0.35,13,8,0.615384615384615,0.576092759148068,0.143832176673414
2017,3,Full,0.15,19,6,12,0.00237589095910967,0.315789473684211,0.631578947368421,7997,4172,3966,0.521695635863449,0.495935975990997,-0.180146502306786,-0.315789473684211,18,6,0.333333333333333,1,0,0,0.661176494600684,0.177241197422718
2018,3,Calendar-only,0,15273,7800,7624,1,0.510705165979179,0.499181562234008,15273,7800,7624,0.510705165979179,0.499181562234008,0.0115236037451712,0.0115236037451712,7464,3820,0.511789924973205,7809,3980,0.509668331412473,0.498443623530962,0.0167972714369294
2018,3,Calendar-only,0.025,3474,1777,1733,0.227460223924573,0.511514104778354,0.498848589522165,15273,7800,7624,0.510705165979179,0.499181562234008,0.0123325425443457,0.0126655152561888,1422,733,0.515471167369902,2052,1044,0.508771929824562,0.493593406289763,0.0375773184256417
2018,3,Calendar-only,0.05,432,221,229,0.028285209192693,0.511574074074074,0.530092592592593,15273,7800,7624,0.510705165979179,0.499181562234008,0.0123925118400663,-0.0185185185185185,144,68,0.472222222222222,288,153,0.53125,0.47799342968915,0.059952428506516
2018,3,Calendar-only,0.075,48,30,30,0.00314280102141033,0.625,0.625,15273,7800,7624,0.510705165979179,0.499181562234008,0.125818437765992,0,0,0,,48,30,0.625,0.41763077336517,0.0823692266348305
2018,3,Market-state,0,15273,8046,7624,1,0.526812021213907,0.499181562234008,15273,8046,7624,0.526812021213907,0.499181562234008,0.0276304589798992,0.0276304589798992,7834,4128,0.526933877967833,7439,3918,0.526683694044898,0.499181886228214,0.0224971657464738
2018,3,Market-state,0.025,4458,2432,2266,0.291887644863485,0.545536114849709,0.508299685957829,15273,8046,7624,0.526812021213907,0.499181562234008,0.0463545526157007,0.0372364288918798,2078,1122,0.539942252165544,2380,1310,0.550420168067227,0.495666391741835,0.0534670705983004
2018,3,Market-state,0.05,1738,955,921,0.113795586983566,0.549482163406214,0.529919447640967,15273,8046,7624,0.526812021213907,0.499181562234008,0.0503006011722063,0.0195627157652474,804,419,0.521144278606965,934,536,0.573875802997859,0.492651372454808,0.0822767812888057
2018,3,Market-state,0.075,767,435,389,0.0502193413212859,0.567144719687093,0.507170795306389,15273,8046,7624,0.526812021213907,0.499181562234008,0.0679631574530848,0.059973924380704,346,196,0.566473988439307,421,239,0.567695961995249,0.487443376691833,0.109841346284362
2018,3,Market-state,0.1,350,201,189,0.0229162574477837,0.574285714285714,0.54,15273,8046,7624,0.526812021213907,0.499181562234008,0.0751041520517066,0.0342857142857143,158,85,0.537974683544304,192,116,0.604166666666667,0.482682213054784,0.138074195729547
2018,3,Market-state,0.15,100,61,56,0.00654750212793819,0.61,0.56,15273,8046,7624,0.526812021213907,0.499181562234008,0.110818437765992,0.0499999999999999,37,21,0.567567567567568,63,40,0.634920634920635,0.449342659699383,0.187210837853885
2018,3,Full,0,15273,7971,7624,1,0.521901394617953,0.499181562234008,15273,7971,7624,0.521901394617953,0.499181562234008,0.0227198323839455,0.0227198323839455,7019,3683,0.524718620886166,8254,4288,0.519505694208868,0.497342825337675,0.026773539703184
2018,3,Full,0.025,5859,3178,2968,0.383618149675899,0.542413381123059,0.506571087216249,15273,7971,7624,0.521901394617953,0.499181562234008,0.0432318188890509,0.03584229390681,2596,1403,0.540446841294299,3263,1775,0.543977934416182,0.494643238979414,0.0516813706292521
2018,3,Full,0.05,2144,1186,1109,0.140378445622995,0.553171641791045,0.517257462686567,15273,7971,7624,0.521901394617953,0.499181562234008,0.053990079557037,0.0359141791044776,997,537,0.538615847542628,1147,649,0.565823888404534,0.493879804507903,0.0807523323742907
2018,3,Full,0.075,939,521,477,0.0614810449813396,0.554845580404686,0.507987220447284,15273,7971,7624,0.521901394617953,0.499181562234008,0.0556640181706781,0.0468583599574014,458,251,0.548034934497817,481,270,0.561330561330561,0.493768996647108,0.106665035954808
2018,3,Full,0.1,387,217,189,0.0253388332351208,0.560723514211886,0.488372093023256,15273,7971,7624,0.521901394617953,0.499181562234008,0.0615419519778785,0.0723514211886305,174,101,0.580459770114943,213,116,0.544600938967136,0.482148663653116,0.136770660290808
2018,3,Full,0.15,103,63,57,0.00674392719177634,0.611650485436893,0.553398058252427,15273,7971,7624,0.521901394617953,0.499181562234008,0.112468923202885,0.058252427184466,36,21,0.583333333333333,67,42,0.626865671641791,0.442103157451152,0.188363364233369
2019,3,Calendar-only,0,16865,8496,8408,1,0.503765194189149,0.498547287281352,16865,8496,8408,0.503765194189149,0.498547287281352,0.00521790690779722,0.00521790690779722,8382,4235,0.505249343832021,8483,4261,0.502298715077213,0.499525532038727,0.0199921589149442
2019,3,Calendar-only,0.025,4877,2429,2454,0.289178772605989,0.498052081197458,0.503178183309412,16865,8496,8408,0.503765194189149,0.498547287281352,-0.000495206083894417,-0.00512610211195408,2215,1095,0.494356659142212,2662,1334,0.501126972201352,0.496836989762459,0.038240826534561
2019,3,Calendar-only,0.05,763,398,383,0.045241624666469,0.521625163826999,0.501965923984273,16865,8496,8408,0.503765194189149,0.498547287281352,0.0230778765456467,0.019659239842726,357,186,0.521008403361345,406,212,0.522167487684729,0.492274683362665,0.0610157356673416
2019,3,Calendar-only,0.075,101,56,56,0.00598873406463089,0.554455445544555,0.554455445544555,16865,8496,8408,0.503765194189149,0.498547287281352,0.0559081582632026,0,0,0,,101,56,0.554455445544555,0.417484508579573,0.0825154914204272
2019,3,Market-state,0,16865,8810,8408,1,0.522383634746517,0.498547287281352,16865,8810,8408,0.522383634746517,0.498547287281352,0.0238363474651646,0.0238363474651646,10734,5568,0.518725544997205,6131,3242,0.528788125917469,0.503079245511872,0.0159952956294453
2019,3,Market-state,0.025,3023,1643,1544,0.17924696116217,0.543499834601389,0.510750909692359,16865,8810,8408,0.522383634746517,0.498547287281352,0.0449525473200375,0.0327489249090308,1607,853,0.530802738021157,1416,790,0.557909604519774,0.500908928261475,0.0445308083920611
2019,3,Market-state,0.05,818,446,389,0.0485028164838423,0.545232273838631,0.475550122249389,16865,8810,8408,0.522383634746517,0.498547287281352,0.0466849865572789,0.0696821515892421,395,226,0.572151898734177,423,220,0.520094562647754,0.495369623174975,0.0728899474853058
2019,3,Market-state,0.075,258,130,117,0.0152979543433146,0.503875968992248,0.453488372093023,16865,8810,8408,0.522383634746517,0.498547287281352,0.00532868171089618,0.0503875968992248,115,64,0.556521739130435,143,66,0.461538461538462,0.485529814371601,0.101596337558992
2019,3,Market-state,0.1,91,44,41,0.00539579009783575,0.483516483516484,0.450549450549451,16865,8810,8408,0.522383634746517,0.498547287281352,-0.0150308037648684,0.032967032967033,35,19,0.542857142857143,56,25,0.446428571428571,0.464782648259141,0.13227953362107
2019,3,Market-state,0.15,19,8,11,0.00112659353691076,0.421052631578947,0.578947368421053,16865,8810,8408,0.522383634746517,0.498547287281352,-0.0774946557024046,-0.157894736842105,7,2,0.285714285714286,12,6,0.5,0.437209313980445,0.186828633816002
2019,3,Full,0,16865,8826,8408,1,0.523332345093389,0.498547287281352,16865,8826,8408,0.523332345093389,0.498547287281352,0.0247850578120368,0.0247850578120368,9552,4985,0.521880234505863,7313,3841,0.52522904416792,0.503169076490007,0.0195660016725278
2019,3,Full,0.025,4427,2396,2194,0.262496294100208,0.54122430539869,0.495595211203976,16865,8826,8408,0.523332345093389,0.498547287281352,0.0426770181173379,0.0456290941947142,2622,1412,0.538520213577422,1805,984,0.545152354570637,0.50790675347833,0.044010340927026
2019,3,Full,0.05,1099,589,543,0.0651645419507857,0.535941765241128,0.494085532302093,16865,8826,8408,0.523332345093389,0.498547287281352,0.0373944779597765,0.0418562329390356,640,343,0.5359375,459,246,0.535947712418301,0.512266693564902,0.0741338343034097
2019,3,Full,0.075,367,195,164,0.0217610435813816,0.53133514986376,0.446866485013624,16865,8826,8408,0.523332345093389,0.498547287281352,0.0327878625824083,0.0844686648501362,225,128,0.568888888888889,142,67,0.471830985915493,0.521137332894092,0.102927484373576
2019,3,Full,0.1,141,70,68,0.00836050993181144,0.49645390070922,0.482269503546099,16865,8826,8408,0.523332345093389,0.498547287281352,-0.00209338657213204,0.0141843971631206,86,44,0.511627906976744,55,26,0.472727272727273,0.524299719193286,0.131847497524801
2019,3,Full,0.15,24,10,12,0.00142306552030833,0.416666666666667,0.5,16865,8826,8408,0.523332345093389,0.498547287281352,-0.0818806206146852,-0.0833333333333333,10,4,0.4,14,6,0.428571428571429,0.457871776533659,0.182694660037886
2020,3,Calendar-only,0,17810,8883,8712,1,0.498764738910724,0.489163391353172,17810,8883,8712,0.498764738910724,0.489163391353172,0.00960134755755193,0.00960134755755193,8383,4277,0.510199212692354,9427,4606,0.488596584279198,0.499668168993848,0.0208295555877162
2020,3,Calendar-only,0.025,5596,2771,2762,0.31420550252667,0.49517512508935,0.493566833452466,17810,8883,8712,0.498764738910724,0.489163391353172,0.00601173373617714,0.00160829163688347,2685,1347,0.501675977653631,2911,1424,0.489178976296805,0.498131918208019,0.0387654696217692
2020,3,Calendar-only,0.05,920,460,442,0.051656372824256,0.5,0.480434782608696,17810,8883,8712,0.498764738910724,0.489163391353172,0.0108366086468276,0.0195652173913043,382,200,0.523560209424084,538,260,0.483271375464684,0.487972596243577,0.0604690153635625
2020,3,Calendar-only,0.075,95,56,43,0.00533408197641774,0.589473684210526,0.452631578947368,17810,8883,8712,0.498764738910724,0.489163391353172,0.100310292857354,0.136842105263158,45,29,0.644444444444445,50,27,0.54,0.495218798487989,0.085326444807485
2020,3,Market-state,0,17810,9108,8712,1,0.511398090960135,0.489163391353172,17810,9108,8712,0.511398090960135,0.489163391353172,0.0222346996069624,0.0222346996069624,8770,4583,0.522576966932725,9040,4525,0.500553097345133,0.49453710757938,0.0271609639803285
2020,3,Market-state,0.025,6059,3078,3048,0.340202133632791,0.508004621224625,0.503053309126919,17810,9108,8712,0.511398090960135,0.489163391353172,0.0188412298714521,0.00495131209770594,2342,1186,0.506404782237404,3717,1892,0.509012644605865,0.48247236243557,0.0595665299671327
2020,3,Market-state,0.05,2630,1299,1354,0.147669848399775,0.493916349809886,0.514828897338403,17810,9108,8712,0.511398090960135,0.489163391353172,0.00475295845671353,-0.0209125475285172,911,428,0.469813391877058,1719,871,0.506689936009308,0.467728280409309,0.0911945707970943
2020,3,Market-state,0.075,1312,660,674,0.0736664795058956,0.503048780487805,0.513719512195122,17810,9108,8712,0.511398090960135,0.489163391353172,0.0138853891346325,-0.010670731707317,414,200,0.483091787439614,898,460,0.512249443207127,0.450849983497832,0.121528121437595
2020,3,Market-state,0.1,710,374,356,0.0398652442448063,0.526760563380282,0.501408450704225,17810,9108,8712,0.511398090960135,0.489163391353172,0.0375971720271093,0.0253521126760563,212,115,0.542452830188679,498,259,0.520080321285141,0.433099501908735,0.151679552986484
2020,3,Market-state,0.15,251,136,123,0.014093206064009,0.541832669322709,0.49003984063745,17810,9108,8712,0.511398090960135,0.489163391353172,0.0526692779695368,0.0517928286852589,61,37,0.60655737704918,190,99,0.521052631578947,0.386377851103746,0.210483692973172
2020,3,Full,0,17810,8982,8712,1,0.504323413812465,0.489163391353172,17810,8982,8712,0.504323413812465,0.489163391353172,0.0151600224592925,0.0151600224592925,7438,3854,0.518150040333423,10372,5128,0.494408021596606,0.491250386438005,0.0310438095182291
2020,3,Full,0.025,7580,3855,3781,0.425603593486805,0.508575197889182,0.498812664907652,17810,8982,8712,0.504323413812465,0.489163391353172,0.0194118065360097,0.00976253298153035,2816,1445,0.513139204545455,4764,2410,0.505877413937867,0.481373880409111,0.0572132152788311
2020,3,Full,0.05,3063,1550,1544,0.171982032565974,0.506039830231799,0.504080966372837,17810,8982,8712,0.504323413812465,0.489163391353172,0.0168764388786265,0.00195886385896182,1002,504,0.502994011976048,2061,1046,0.507520621057739,0.464610568094715,0.0897300687362187
2020,3,Full,0.075,1496,766,749,0.0839977540707468,0.512032085561497,0.500668449197861,17810,8982,8712,0.504323413812465,0.489163391353172,0.022868694208325,0.0113636363636365,443,230,0.519187358916479,1053,536,0.509021842355176,0.445883127988083,0.120296795198562
2020,3,Full,0.1,776,407,396,0.0435710275126334,0.524484536082474,0.510309278350515,17810,8982,8712,0.504323413812465,0.489163391353172,0.0353211447293019,0.0141752577319588,209,110,0.526315789473684,567,297,0.523809523809524,0.422856955032313,0.152455385726079
2020,3,Full,0.15,286,155,142,0.0160583941605839,0.541958041958042,0.496503496503497,17810,8982,8712,0.504323413812465,0.489163391353172,0.0527946506048696,0.0454545454545455,57,35,0.614035087719298,229,120,0.524017467248908,0.369204792928921,0.208986386297643
2021,3,Calendar-only,0,18228,9058,9242,1,0.496927803379416,0.507022163704191,18228,9058,9242,0.496927803379416,0.507022163704191,-0.0100943603247751,-0.0100943603247751,9974,5023,0.503609384399439,8254,4035,0.488853889023504,0.501838922034356,0.0192678435792903
2021,3,Calendar-only,0.025,5399,2718,2703,0.296192670616634,0.503426560474162,0.500648268197814,18228,9058,9242,0.496927803379416,0.507022163704191,-0.0035956032300295,0.00277829227634752,3010,1516,0.503654485049834,2389,1202,0.503139388865634,0.503149543004003,0.0377238509687649
2021,3,Calendar-only,0.05,825,449,422,0.0452600394996708,0.544242424242424,0.511515151515152,18228,9058,9242,0.496927803379416,0.507022163704191,0.0372202605382328,0.0327272727272727,380,213,0.560526315789474,445,236,0.530337078651685,0.494910784545098,0.0588238671365698
2021,3,Calendar-only,0.075,91,39,49,0.00499231950844854,0.428571428571429,0.538461538461538,18228,9058,9242,0.496927803379416,0.507022163704191,-0.0784507351327629,-0.10989010989011,41,19,0.463414634146342,50,20,0.4,0.499329879846903,0.08898695469048
2021,3,Market-state,0,18228,9382,9242,1,0.514702655255651,0.507022163704191,18228,9382,9242,0.514702655255651,0.507022163704191,0.00768049155145922,0.00768049155145922,12370,6383,0.516006467259499,5858,2999,0.51194947080915,0.503795308874962,0.0138393369539241
2021,3,Market-state,0.025,2476,1271,1299,0.135834979152952,0.513327948303716,0.524636510500808,18228,9382,9242,0.514702655255651,0.507022163704191,0.00630578459952425,-0.0113085621970921,1318,706,0.535660091047041,1158,565,0.487910189982729,0.501549591359421,0.0420990594909204
2021,3,Market-state,0.05,554,271,306,0.0303928022822032,0.489169675090253,0.552346570397112,18228,9382,9242,0.514702655255651,0.507022163704191,-0.0178524886139387,-0.0631768953068592,265,144,0.543396226415094,289,127,0.439446366782007,0.495715265011081,0.0702180444883243
2021,3,Market-state,0.075,164,76,88,0.00899714724599517,0.463414634146342,0.536585365853659,18228,9382,9242,0.514702655255651,0.507022163704191,-0.0436075295578499,-0.0731707317073171,74,37,0.5,90,39,0.433333333333333,0.48818439531871,0.0966339378817444
2021,3,Market-state,0.1,50,23,31,0.00274303269694975,0.46,0.62,18228,9382,9242,0.514702655255651,0.507022163704191,-0.0470221637041914,-0.16,18,11,0.611111111111111,32,12,0.375,0.467683003381785,0.121837916345073
2021,3,Market-state,0.15,5,2,4,0.000274303269694975,0.4,0.8,18228,9382,9242,0.514702655255651,0.507022163704191,-0.107022163704191,-0.4,3,2,0.666666666666667,2,0,0,0.533574431246159,0.165751049791115
2021,3,Full,0,18228,9249,9242,1,0.507406188281764,0.507022163704191,18228,9249,9242,0.507406188281764,0.507022163704191,0.000384024577572917,0.000384024577572917,10681,5472,0.512311581312611,7547,3777,0.50046376043461,0.503979848418342,0.0165751519458621
